alias	hgnc_symbol	source
NOTCH2NL	NOTCH2NLA	hgnc_prev_symbol
Notchl2	INTS6	hgnc_alias_symbol
NOV	CCN3	hgnc_prev_symbol
NOV1	C11orf40	hgnc_alias_symbol
NOVA-1	NOVA1	hgnc_alias_symbol
NOVA-2	NOVA2	hgnc_alias_symbol
NOVA1-AS1	NOVA1-DT	hgnc_prev_symbol
NOVA3	NOVA2	hgnc_prev_symbol
NOX2	CYBB	hgnc_alias_symbol
NOX5A	NOX5	hgnc_alias_symbol
NOX5B	NOX5	hgnc_alias_symbol
NOXA	PMAIP1	hgnc_alias_symbol
NOXA2	NCF2	hgnc_alias_symbol
NOXEF1	DUOX1	hgnc_alias_symbol
noxin	DDIAS	hgnc_alias_symbol
NOXO2	NCF1	hgnc_alias_symbol
Noxp20	FAM114A1	hgnc_alias_symbol
NP	PNP	hgnc_prev_symbol
NP-C2	NPC2	hgnc_alias_symbol
Np15	NDUFB11	hgnc_alias_symbol
NP17.3	NDUFB11	hgnc_alias_symbol
NP22	TAGLN3	hgnc_alias_symbol
NP220	ZNF638	hgnc_alias_symbol
NP25	TAGLN3	hgnc_alias_symbol
NP3	LNP1	hgnc_alias_symbol
np55	NPTN	hgnc_alias_symbol
NP60	GLYR1	hgnc_alias_symbol
np65	NPTN	hgnc_alias_symbol
Np95	UHRF1	hgnc_alias_symbol
NPA1	URB1	hgnc_alias_symbol
NPA2	URB2	hgnc_alias_symbol
NPAL1	NIPAL1	hgnc_prev_symbol
NPAL2	NIPAL2	hgnc_prev_symbol
NPAL3	NIPAL3	hgnc_prev_symbol
NPAP60L	NUP50	hgnc_prev_symbol
NPD002	ACAD9	hgnc_alias_symbol
NPD007	RHBDD2	hgnc_alias_symbol
NPFF1R1	NPFFR1	hgnc_alias_symbol
NPFF2	NPFFR2	hgnc_alias_symbol
NPG	OPA1	hgnc_alias_symbol
NPGPR	NPFFR2	hgnc_alias_symbol
NPGPx	GPX7	hgnc_alias_symbol
NPH1	NPHP1	hgnc_prev_symbol
NPH2	NXPH2	hgnc_alias_symbol
NPH4	NXPH4	hgnc_alias_symbol
NPHL1	CLCN5	hgnc_prev_symbol
NPHL2	CLCN5	hgnc_prev_symbol
NPHN	NPHS1	hgnc_alias_symbol
NPHP10	SDCCAG8	hgnc_alias_symbol
NPHP11	TMEM67	hgnc_alias_symbol
NPHP12	TTC21B	hgnc_alias_symbol
NPHP13	WDR19	hgnc_alias_symbol
NPHP14	ZNF423	hgnc_alias_symbol
NPHP15	CEP164	hgnc_alias_symbol
NPHP16	ANKS6	hgnc_alias_symbol
NPHP17	IFT172	hgnc_alias_symbol
NPHP18	CEP83	hgnc_alias_symbol
NPHP19	DCDC2	hgnc_alias_symbol
NPHP2	INVS	hgnc_prev_symbol
NPHP20	MAPKBP1	hgnc_alias_symbol
NPHP5	IQCB1	hgnc_alias_symbol
NPHP6	CEP290	hgnc_alias_symbol
NPHP7	GLIS2	hgnc_alias_symbol
NPHP8	RPGRIP1L	hgnc_alias_symbol
NPHP9	NEK8	hgnc_alias_symbol
NPHPL1	XPNPEP3	hgnc_alias_symbol
NPHS24	DAAM2	hgnc_alias_symbol
NPHS3	PLCE1	hgnc_alias_symbol
NPHS4	WT1	hgnc_alias_symbol
NPHS5	LAMB2	hgnc_alias_symbol
NPHS6	PTPRO	hgnc_alias_symbol
NPI	ADAMTS2	hgnc_alias_symbol
NPI-1	KPNA1	hgnc_alias_symbol
NPIP	NPIPA1	hgnc_prev_symbol
NPIPA4P	NPIPP1	hgnc_alias_symbol
NPIPL1	NPIPB7	hgnc_prev_symbol
NPIPL2	NPIPB15	hgnc_prev_symbol
NPIPL3	NPIPB3	hgnc_prev_symbol
NPK	TAC1	hgnc_alias_symbol
NPL1	NPL	hgnc_alias_symbol
NPL2	HOGA1	hgnc_alias_symbol
NPL3	NAP1L3	hgnc_alias_symbol
Npl3	TAF15	hgnc_alias_symbol
NPL4	NPLOC4	hgnc_alias_symbol
NPM	NPM1	hgnc_alias_symbol
NPM1P15	NPM1P3	hgnc_prev_symbol
NPM1P16	NPM1P7	hgnc_prev_symbol
NPMP1	NPM1P1	hgnc_prev_symbol
NPMP2	NPM1P2	hgnc_prev_symbol
NPMP3	NPM1P3	hgnc_prev_symbol
NPMP4	NPM1P4	hgnc_prev_symbol
NPMP5	NPM1P5	hgnc_prev_symbol
NPMP6	NPM1P6	hgnc_prev_symbol
NPMP7	NPM1P7	hgnc_prev_symbol
NPN	NEPNP	hgnc_alias_symbol
Npn3	SRXN1	hgnc_alias_symbol
NPP	POMC	hgnc_alias_symbol
npp-20	SEC13	hgnc_alias_symbol
NPP4	ENPP4	hgnc_alias_symbol
NPP7	ENPP7	hgnc_alias_symbol
NPPA-AS	NPPA-AS1	hgnc_prev_symbol
NPPAAS	NPPA-AS1	hgnc_prev_symbol
NPPS	ENPP1	hgnc_prev_symbol
NPQ	SPX	hgnc_alias_symbol
NPR2L	NPRL2	hgnc_alias_symbol
NPRA	NPR1	hgnc_prev_symbol
NPRAP	CTNND2	hgnc_alias_symbol
NPRB	NPR2	hgnc_prev_symbol
NPRC	NPR3	hgnc_prev_symbol
NPS1	LMX1B	hgnc_prev_symbol
NPT1	SLC17A1	hgnc_prev_symbol
NPT2	SLC34A1	hgnc_prev_symbol
NPT2C	SLC34A3	hgnc_alias_symbol
NPT3	SLC17A2	hgnc_alias_symbol
NPT4	SLC17A3	hgnc_alias_symbol
nPTB	PTBP2	hgnc_alias_symbol
NPTIIa	SLC34A1	hgnc_alias_symbol
NPTIIb	SLC34A2	hgnc_alias_symbol
NPTIIc	SLC34A3	hgnc_alias_symbol
NPWBP	WBP11	hgnc_alias_symbol
NPY1RL	NPY6RP	hgnc_alias_symbol
NPY3R	CXCR4	hgnc_alias_symbol
NPY6R	NPY6RP	hgnc_prev_symbol
NPYR	NPY1R	hgnc_prev_symbol
NPYR5	NPY5R	hgnc_alias_symbol
NPYY3R	CXCR4	hgnc_alias_symbol
NQO1-AS	NQO1-AS1	hgnc_alias_symbol
NQO3A2	CYB5R1	hgnc_prev_symbol
NR027113	PHACTR2-AS1	hgnc_alias_symbol
NR1A1	THRA	hgnc_alias_symbol
NR1A2	THRB	hgnc_alias_symbol
NR1B1	RARA	hgnc_alias_symbol
NR1B2	RARB	hgnc_alias_symbol
NR1B3	RARG	hgnc_alias_symbol
NR1C1	PPARA	hgnc_alias_symbol
NR1C2	PPARD	hgnc_alias_symbol
NR1C3	PPARG	hgnc_alias_symbol
NR1F1	RORA	hgnc_alias_symbol
NR1F2	RORB	hgnc_alias_symbol
NR1F3	RORC	hgnc_alias_symbol
NR1H2-AS1	NAPSA	hgnc_prev_symbol
NR1H5	NR1H5P	hgnc_alias_symbol
NR1I1	VDR	hgnc_alias_symbol
NR2A	GRIN2A	hgnc_alias_symbol
NR2A1	HNF4A	hgnc_alias_symbol
NR2A2	HNF4G	hgnc_alias_symbol
NR2B	GRIN2B	hgnc_alias_symbol
NR2B1	RXRA	hgnc_alias_symbol
NR2B2	RXRB	hgnc_alias_symbol
NR2B3	RXRG	hgnc_alias_symbol
NR2C	GRIN2C	hgnc_alias_symbol
NR2D	GRIN2D	hgnc_alias_symbol
NR3A1	ESR1	hgnc_alias_symbol
NR3A2	ESR2	hgnc_alias_symbol
NR3B1	ESRRA	hgnc_alias_symbol
NR3B2	ESRRB	hgnc_alias_symbol
NR3B3	ESRRG	hgnc_alias_symbol
NR3C1P	NR3C1P1	hgnc_prev_symbol
NR3C3	PGR	hgnc_alias_symbol
NR3C4	AR	hgnc_alias_symbol
NR4	IL13RA1	hgnc_alias_symbol
NR4A1-AS1	NR4A1AS	hgnc_alias_symbol
NR6	CLCF1	hgnc_alias_symbol
NRAC	C14orf180	hgnc_alias_symbol
NRAGE	MAGED1	hgnc_alias_symbol
NRAMP	SLC11A1	hgnc_prev_symbol
NRAMP1	SLC11A1	hgnc_prev_symbol
NRAMP2	SLC11A2	hgnc_prev_symbol
Nrap	NOL6	hgnc_alias_symbol
NRB54	NONO	hgnc_alias_symbol
NRBF1	MECR	hgnc_alias_symbol
NRBP	NRBP1	hgnc_prev_symbol
NRC	NCOA6	hgnc_alias_symbol
NRCAML	NFASC	hgnc_alias_symbol
NRD1	NRDC	hgnc_prev_symbol
NRDP1	RNF41	hgnc_alias_symbol
NREBP	SON	hgnc_alias_symbol
NRF	NKRF	hgnc_alias_symbol
NRF-1	NFE2L1	hgnc_alias_symbol
NRF-2	NFE2L2	hgnc_alias_symbol
NRF2A	GABPA	hgnc_alias_symbol
Nrf3	NFE2L3	hgnc_alias_symbol
NRG1-IT2	NRG1	hgnc_prev_symbol
Nrgn-AS	NRGN-AS1	hgnc_alias_symbol
NRIF3	ITGB3BP	hgnc_alias_symbol
NRIF4	ZNF277	hgnc_alias_symbol
nRip11	RAB11FIP2	hgnc_alias_symbol
NRK1	NMRK1	hgnc_alias_symbol
NRL-MAF	NRL	hgnc_alias_symbol
NRLN1	CHRDL1	hgnc_alias_symbol
NRM29	NRM	hgnc_alias_symbol
NRMT	NTMT1	hgnc_alias_symbol
NRMT1	NTMT1	hgnc_alias_symbol
NRN	NRN1	hgnc_alias_symbol
NRPB	ENC1	hgnc_prev_symbol
NRPS998	AASDH	hgnc_alias_symbol
nrs	SPNS1	hgnc_alias_symbol
NRSF	REST	hgnc_alias_symbol
Nrt1	IGSF9	hgnc_alias_symbol
NRU	P2RY4	hgnc_alias_symbol
NRX	NXN	hgnc_alias_symbol
NRXN4	CNTNAP1	hgnc_prev_symbol
NR_109	PARAL1	hgnc_alias_symbol
NS-1	IVNS1ABP	hgnc_alias_symbol
NS1	PTPN11	hgnc_prev_symbol
NS1-BP	IVNS1ABP	hgnc_alias_symbol
NS3TP1	ASNSD1	hgnc_alias_symbol
NS3TP2	GRAMD2B	hgnc_alias_symbol
NS4ATP2	SAP30L	hgnc_alias_symbol
NS5ATP1	HIBADH	hgnc_alias_symbol
NS5ATP6	FAM174A	hgnc_alias_symbol
NS5ATP9	PCLAF	hgnc_alias_symbol
Nsa1	WDR74	hgnc_alias_symbol
NSAP1	SYNCRIP	hgnc_alias_symbol
NSBP1	HMGN5	hgnc_prev_symbol
NSCL	NHLH1	hgnc_alias_symbol
NSCL1	NHLH1	hgnc_alias_symbol
NSD	SLC17A5	hgnc_alias_symbol
NSD4P	WHSC1L2P	hgnc_alias_symbol
NSDAN	DIAPH3	hgnc_alias_symbol
NSDDR	DAGLA	hgnc_alias_symbol
NSE	ENO2	hgnc_alias_symbol
NSE3	NSMCE3	hgnc_alias_symbol
NSE4A	NSMCE4A	hgnc_alias_symbol
NSE4B	EID3	hgnc_alias_symbol
nSec1	STXBP1	hgnc_alias_symbol
NSEP-1	YBX1	hgnc_alias_symbol
NSEP1	YBX1	hgnc_prev_symbol
NSEP1P	YBX1P1	hgnc_prev_symbol
NSFP	NSFP1	hgnc_prev_symbol
NSG-X	SND1-IT1	hgnc_alias_symbol
NSG3	CALY	hgnc_alias_symbol
NSGPx	PRDX6	hgnc_alias_symbol
NSHC	SHC3	hgnc_alias_symbol
NSHPT	CASR	hgnc_alias_symbol
NSL2	KANSL2	hgnc_alias_symbol
NSL3	KANSL3	hgnc_alias_symbol
NSLP1	KLF13	hgnc_alias_symbol
NSLP2	KLF16	hgnc_alias_symbol
nsLTP	SCP2	hgnc_alias_symbol
nSMase	SMPD2	hgnc_alias_symbol
nSMase-3	SMPD4	hgnc_alias_symbol
NSMASE2	SMPD3	hgnc_alias_symbol
NSMASE3	SMPD4	hgnc_alias_symbol
NSMCE4B	EID3	hgnc_alias_symbol
NSP	RTN1	hgnc_prev_symbol
NSP-CL	RTN4	hgnc_alias_symbol
NSP1	SH2D3A	hgnc_alias_symbol
NSP3	SH2D3C	hgnc_alias_symbol
NSPC1	PCGF1	hgnc_alias_symbol
NSPL1	RTN2	hgnc_alias_symbol
NSPL2	RTN3	hgnc_alias_symbol
NSPLII	RTN3	hgnc_alias_symbol
Nsr1	NUCLEOLIN	hgnc_alias_symbol
nSR100	SRRM4	hgnc_alias_symbol
NSRD1	GJB2	hgnc_alias_symbol
NSRD2	MYO7A	hgnc_alias_symbol
NSrp70	NSRP1	hgnc_alias_symbol
NST1	NDST1	hgnc_alias_symbol
NST2	NDST2	hgnc_alias_symbol
NSUN1	NOP2	hgnc_alias_symbol
NSUN5A	NSUN5	hgnc_alias_symbol
NSUN5B	NSUN5P1	hgnc_prev_symbol
NSUN5C	NSUN5P2	hgnc_prev_symbol
NSX	POLA1	hgnc_prev_symbol
NT-4/5	NTF4	hgnc_alias_symbol
NT3	SORT1	hgnc_alias_symbol
NT5	NT5E	hgnc_prev_symbol
NT5B	NT5C2	hgnc_prev_symbol
NT5C2L1	NT5DC1	hgnc_prev_symbol
NT5C3	NT5C3A	hgnc_prev_symbol
NT5C3L	NT5C3B	hgnc_prev_symbol
NT5C3P1	NT5C3AP1	hgnc_prev_symbol
NTAK	NRG2	hgnc_alias_symbol
NTAL	LAT2	hgnc_alias_symbol
NTB-A	SLAMF6	hgnc_alias_symbol
NTBA	SLAMF6	hgnc_alias_symbol
NTC31	SYF2	hgnc_alias_symbol
NTC90	XAB2	hgnc_alias_symbol
NTCP	SLC10A1	hgnc_alias_symbol
NTCP1	SLC10A1	hgnc_alias_symbol
NTCP2	SLC10A2	hgnc_alias_symbol
NTE	PNPLA6	hgnc_alias_symbol
NTE-R1	PNPLA7	hgnc_alias_symbol
NTEL1	PNPLA7	hgnc_alias_symbol
NTF2	NUTF2	hgnc_alias_symbol
NTF5	NTF4	hgnc_prev_symbol
NTF5P	NTF6A	hgnc_alias_symbol
NTF6	NTF6A	hgnc_prev_symbol
NTF97	KPNB1	hgnc_alias_symbol
NTG	OPA1	hgnc_alias_symbol
NTH1	NTHL1	hgnc_alias_symbol
NTKL	SCYL1	hgnc_prev_symbol
NTKL-BP1	GORAB	hgnc_alias_symbol
NTM-IT3	NTM-IT	hgnc_prev_symbol
NTMOD	TMOD2	hgnc_alias_symbol
NTN1L	NTN1	hgnc_alias_symbol
NTN1R1	DCC	hgnc_alias_symbol
NTN1R2	NEO1	hgnc_alias_symbol
NTN2L	NTN3	hgnc_prev_symbol
NTNRA	GFRA2	hgnc_alias_symbol
NTPBP	GPN1	hgnc_alias_symbol
NTPDase-1	ENTPD1	hgnc_alias_symbol
NTPDase-2	ENTPD2	hgnc_alias_symbol
NTPDase-3	ENTPD3	hgnc_alias_symbol
NTPDase-4	ENTPD4	hgnc_alias_symbol
NTPDase-5	ENTPD5	hgnc_alias_symbol
NTPDase-6	ENTPD6	hgnc_alias_symbol
NTPDase-8	ENTPD8	hgnc_alias_symbol
NTPH	TPH2	hgnc_alias_symbol
NTR	NTSR1	hgnc_alias_symbol
NTR2	NTSR2	hgnc_alias_symbol
Ntra	NEGR1	hgnc_alias_symbol
NTrenv	ERVW-2	hgnc_alias_symbol
NTRI	NTM	hgnc_alias_symbol
NTRK4	DDR1	hgnc_prev_symbol
NTRKR1	ROR1	hgnc_prev_symbol
NTRKR2	ROR2	hgnc_prev_symbol
NTRKR3	DDR2	hgnc_prev_symbol
NTT4	SLC6A17	hgnc_alias_symbol
NTT5	SLC6A16	hgnc_alias_symbol
NTT73	SLC6A15	hgnc_alias_symbol
NU	PSMA1	hgnc_alias_symbol
NUA	SYNE2	hgnc_alias_symbol
NUANCE	SYNE2	hgnc_alias_symbol
NUB1L	NUB1	hgnc_alias_symbol
NuBI-1	YEATS4	hgnc_alias_symbol
NUC	NUCB1	hgnc_alias_symbol
NUC1	PPARD	hgnc_alias_symbol
NUC2	CDC27	hgnc_alias_symbol
NUCB2-L	MCFD2P1	hgnc_alias_symbol
NUCII	PPARD	hgnc_alias_symbol
NUCKS	NUCKS1	hgnc_alias_symbol
NudCL	NUDCD3	hgnc_alias_symbol
NudCL2	NUDCD2	hgnc_alias_symbol
nudE	NDE1	hgnc_alias_symbol
NUDEL	NDEL1	hgnc_alias_symbol
NudF	PAFAH1B1	hgnc_alias_symbol
NUDR	DEAF1	hgnc_alias_symbol
NUDT16P	NUDT16L2P	hgnc_prev_symbol
NUDT16P1	NUDT16L2P	hgnc_prev_symbol
NUDT20	DCP2	hgnc_alias_symbol
NUDT4P1	NUDT4B	hgnc_prev_symbol
NUDT9H	TRPM2	hgnc_alias_symbol
NUDT9L1	TRPM2	hgnc_alias_symbol
NUF2R	NUF2	hgnc_alias_symbol
NUFIP	NUFIP1	hgnc_alias_symbol
NUFIP1P	NUFIP1P1	hgnc_prev_symbol
NUFM	NDUFA5	hgnc_alias_symbol
NUFP2	NUFIP2	hgnc_alias_symbol
Nug1	GNL3	hgnc_alias_symbol
Nug2	GNL2	hgnc_alias_symbol
Nulp1	TCF25	hgnc_alias_symbol
NUMA	NUMA1	hgnc_alias_symbol
NUMB-R	NUMBL	hgnc_alias_symbol
NUMBIP	DUOXA1	hgnc_alias_symbol
NUMBLIKE	NUMBL	hgnc_alias_symbol
NUMBR	NUMBL	hgnc_alias_symbol
NUOMS	COXFA4L2	hgnc_alias_symbol
NUP196	NUP98	hgnc_alias_symbol
NUP358	RANBP2	hgnc_alias_symbol
NUP45	NUP58	hgnc_alias_symbol
NUP475	ZFP36	hgnc_alias_symbol
NUP50-AS1	NUP50-DT	hgnc_prev_symbol
NUP50P	NUP50P1	hgnc_prev_symbol
NUP75	NUP85	hgnc_alias_symbol
NUP84	NUP107	hgnc_alias_symbol
NUP96	NUP98	hgnc_alias_symbol
Nup98-96	NUP98	hgnc_alias_symbol
Nup98-Nup96	NUP98	hgnc_alias_symbol
NUPL1	NUP58	hgnc_prev_symbol
NUPL1P1	NUP58P1	hgnc_prev_symbol
NUPL2	NUP42	hgnc_prev_symbol
NUPR1L	NUPR2	hgnc_prev_symbol
NUR77	NR4A1	hgnc_alias_symbol
NURF140	SMARCA1	hgnc_alias_symbol
NURF301	BPTF	hgnc_alias_symbol
NURF55	RBBP4	hgnc_alias_symbol
NURIT	CBY2	hgnc_alias_symbol
NURR1	NR4A2	hgnc_prev_symbol
NUT	NUTM1	hgnc_alias_symbol
NUT2	MED10	hgnc_alias_symbol
NVL2	NVL	hgnc_alias_symbol
NWASP	WASL	hgnc_alias_symbol
NWC	IFTAP	hgnc_alias_symbol
NX17	CLTRN	hgnc_alias_symbol
NXF	NPAS4	hgnc_alias_symbol
NXP2	MORC3	hgnc_alias_symbol
NY-BR-1	ANKRD30A	hgnc_alias_symbol
NY-BR-1.1	ANKRD30B	hgnc_alias_symbol
NY-BR-15	CEP85L	hgnc_alias_symbol
NY-BR-16	ANKRD17	hgnc_alias_symbol
NY-BR-20	CALML4	hgnc_alias_symbol
NY-BR-62	KIF15	hgnc_alias_symbol
NY-BR-75	ZNHIT6	hgnc_alias_symbol
NY-BR-81	PPP1R14C	hgnc_alias_symbol
NY-BR-84	ERGIC3	hgnc_alias_symbol
NY-BR-85	SGO1	hgnc_alias_symbol
NY-BR-96	STRADA	hgnc_alias_symbol
NY-BR-99	PRPF31	hgnc_alias_symbol
NY-CO-1	NEMF	hgnc_alias_symbol
NY-CO-10	CWC27	hgnc_alias_symbol
NY-CO-16	UTP14A	hgnc_alias_symbol
NY-CO-25	HSPH1	hgnc_alias_symbol
NY-CO-28	STARD10	hgnc_alias_symbol
NY-CO-3	ENTR1	hgnc_alias_symbol
NY-CO-31	NOXA1	hgnc_alias_symbol
NY-CO-33	TSHZ1	hgnc_alias_symbol
NY-CO-37	USH1C	hgnc_alias_symbol
NY-CO-38	USH1C	hgnc_alias_symbol
NY-CO-43	WNK2	hgnc_alias_symbol
NY-CO-45	TDRD6	hgnc_alias_symbol
NY-CO-7	STUB1	hgnc_alias_symbol
NY-CO-8	SDCCAG8	hgnc_alias_symbol
NY-CO-9	HDAC5	hgnc_alias_symbol
NY-ESO-1	CTAG1B	hgnc_alias_symbol
NY-LU-12	RBM6	hgnc_alias_symbol
NY-MEL-1	RAB38	hgnc_alias_symbol
NY-REN-21	ZSCAN21	hgnc_alias_symbol
NY-REN-24	CACTIN	hgnc_alias_symbol
NY-REN-25	ANKRD13A	hgnc_alias_symbol
NY-REN-28	MED6	hgnc_alias_symbol
NY-REN-34	PHF11	hgnc_alias_symbol
NY-REN-36	ZNF608	hgnc_alias_symbol
NY-REN-37	ZC3H14	hgnc_alias_symbol
NY-REN-41	CCDC34	hgnc_alias_symbol
NY-REN-43	RLIM	hgnc_alias_symbol
NY-REN-45	KCTD3	hgnc_alias_symbol
NY-REN-55	NEK1	hgnc_alias_symbol
NY-REN-57	FBXO9	hgnc_alias_symbol
NY-REN-58	CEP83	hgnc_alias_symbol
NY-REN-6	PRPF40A	hgnc_alias_symbol
NY-REN-60	USP32	hgnc_alias_symbol
NY-REN-64	IRAK4	hgnc_alias_symbol
NY-REN-7	FAM153A	hgnc_alias_symbol
NY-REN-7-like	FAM153CP	hgnc_alias_symbol
NY-SAR-35	FMR1NB	hgnc_alias_symbol
NY-SAR-41	CCDC18	hgnc_alias_symbol
NY-SAR-48	HAUS8	hgnc_alias_symbol
NY-SAR-79	CCDC73	hgnc_alias_symbol
NY-SAR-91	MEAF6	hgnc_alias_symbol
NYAP3	MYO16	hgnc_alias_symbol
NYD-SP11	WDR87	hgnc_alias_symbol
NYD-SP12	SPATA16	hgnc_alias_symbol
NYD-SP14	TTC29	hgnc_alias_symbol
NYD-SP15	CDADC1	hgnc_alias_symbol
NYD-SP16	SPATA9	hgnc_alias_symbol
NYD-SP17	CCDC54	hgnc_alias_symbol
NYD-SP18	GARIN1B	hgnc_alias_symbol
NYD-SP19	CTNNBL1	hgnc_alias_symbol
NYD-SP20	SPATA22	hgnc_alias_symbol
NYD-SP21	MS4A14	hgnc_alias_symbol
NYD-SP22	SPMIP6	hgnc_alias_symbol
NYD-SP24	CARF	hgnc_alias_symbol
NYD-SP25	TPD52L3	hgnc_alias_symbol
NYD-SP26	CABS1	hgnc_alias_symbol
NYD-SP27	PLCZ1	hgnc_alias_symbol
NYD-SP28	DRC2	hgnc_alias_symbol
NYD-SP29	DNAI3	hgnc_alias_symbol
NYD-SP6	PHF7	hgnc_alias_symbol
NYD-sp9	MFAP3L	hgnc_alias_symbol
NYD-TSP1	SPZ1	hgnc_alias_symbol
NYD-TSPG	TTLL2	hgnc_alias_symbol
NYGGF4	PID1	hgnc_alias_symbol
NYREN18	NUB1	hgnc_alias_symbol
NYS	FRMD7	hgnc_prev_symbol
NYS1	FRMD7	hgnc_prev_symbol
NYSAR97	DNAAF6	hgnc_alias_symbol
NZF-3	ST18	hgnc_alias_symbol
NZF1	MYT1L	hgnc_alias_symbol
NZF2	MYT1	hgnc_alias_symbol
NZF3	ST18	hgnc_alias_symbol
O-FABP	FABP3	hgnc_alias_symbol
O-Fuc-T	POFUT1	hgnc_alias_symbol
O-FUT	POFUT1	hgnc_alias_symbol
O-GLCNAC	OGT	hgnc_alias_symbol
O/E-4	EBF4	hgnc_alias_symbol
O14	IGKV1-37	hgnc_alias_symbol
O18	IGKV1-33	hgnc_alias_symbol
O3FAR1	FFAR4	hgnc_prev_symbol
O4	IGKV1D-37	hgnc_alias_symbol
OA1	GPR143	hgnc_prev_symbol
OA1P	GPR143YP	hgnc_prev_symbol
OA2	CACNA1F	hgnc_alias_symbol
OA3	CD47	hgnc_alias_symbol
OA48-18	LUC7L3	hgnc_alias_symbol
OABP	ABCE1	hgnc_alias_symbol
OAcGD3S	MFGE8	hgnc_alias_symbol
OACT1	MBOAT1	hgnc_prev_symbol
OACT2	MBOAT2	hgnc_prev_symbol
OACT3	HHATL	hgnc_alias_symbol
OACT4	MBOAT4	hgnc_prev_symbol
OACT5	LPCAT3	hgnc_prev_symbol
OADC-E1	DHTKD1	hgnc_alias_symbol
OADH-E1	DHTKD1	hgnc_alias_symbol
OASIS	CREB3L1	hgnc_alias_symbol
OASL1	OASL	hgnc_alias_symbol
OAT1	SLC22A6	hgnc_alias_symbol
OAT10	SLC22A13	hgnc_alias_symbol
OAT2	SLC22A7	hgnc_alias_symbol
OAT3	SLC22A8	hgnc_alias_symbol
OAT4L	SLC22A12	hgnc_alias_symbol
OAT5	SLC22A10	hgnc_alias_symbol
OAT6	SLC22A16	hgnc_alias_symbol
Oat6	SLC22A20P	hgnc_alias_symbol
OAT7	SLC22A9	hgnc_alias_symbol
OATL1	TBC1D25	hgnc_prev_symbol
OATL3	OATP1	hgnc_prev_symbol
OATP	SLCO1A2	hgnc_alias_symbol
OATP-A	SLCO1A2	hgnc_alias_symbol
OATP-B	SLCO2B1	hgnc_alias_symbol
OATP-C	SLCO1B1	hgnc_alias_symbol
OATP-D	SLCO3A1	hgnc_alias_symbol
OATP-E	SLCO4A1	hgnc_alias_symbol
OATP-F	SLCO1C1	hgnc_alias_symbol
OATP-H	SLCO4C1	hgnc_alias_symbol
OATP-J	SLCO5A1	hgnc_alias_symbol
OATP1A2	SLCO1A2	hgnc_alias_symbol
OATP1B1	SLCO1B1	hgnc_alias_symbol
OATP1B3	SLCO1B3	hgnc_alias_symbol
OATP1B3-1B7	SLCO1B3-SLCO1B7	hgnc_alias_symbol
OATP1C1	SLCO1C1	hgnc_alias_symbol
OATP2A1	SLCO2A1	hgnc_alias_symbol
OATP2B1	SLCO2B1	hgnc_alias_symbol
OATP3A1	SLCO3A1	hgnc_alias_symbol
OATP4A1	SLCO4A1	hgnc_alias_symbol
OATP4C1	SLCO4C1	hgnc_alias_symbol
OATP5A1	SLCO5A1	hgnc_alias_symbol
OATP6A1	SLCO6A1	hgnc_alias_symbol
OATP8	SLCO1B3	hgnc_alias_symbol
OATPRP4	SLCO5A1	hgnc_alias_symbol
OATPX	SLCO4C1	hgnc_alias_symbol
OATPY	SLCO6A1	hgnc_alias_symbol
OAZ	OAZ1	hgnc_prev_symbol
OAZI	AZIN1	hgnc_alias_symbol
OAZIN	AZIN1	hgnc_prev_symbol
OB	LEP	hgnc_prev_symbol
OB-BP1	SIGLEC6	hgnc_alias_symbol
OB-BP2	SIGLEC5	hgnc_alias_symbol
OB-R	LEPR	hgnc_alias_symbol
OB-RGRP	LEPROT	hgnc_alias_symbol
OB1	HOPX	hgnc_alias_symbol
OBCAM	OPCML	hgnc_alias_symbol
OBDPF	GDPD2	hgnc_alias_symbol
obestatin	GHRL	hgnc_alias_symbol
OBF	IZUMO1	hgnc_alias_symbol
OBF1	POU2AF1	hgnc_alias_symbol
OBFC1	STN1	summary_D
OBFC2A	NABP1	hgnc_prev_symbol
OBFC2B	NABP2	hgnc_prev_symbol
ObgH1	MTG2	hgnc_alias_symbol
OBGH2	GTPBP10	hgnc_alias_symbol
OBIF	TMEM119	hgnc_alias_symbol
OBOE	RIMS2	hgnc_alias_symbol
OBP	OBP2A	hgnc_alias_symbol
OBP-1	KIF22	hgnc_alias_symbol
OBP-2	KIF22	hgnc_alias_symbol
OBPH1	OSBPL5	hgnc_alias_symbol
OBR	LEPR	hgnc_alias_symbol
OBRGRP	LEPROT	hgnc_alias_symbol
OBS	LEP	hgnc_prev_symbol
OBTP	TOMM6	hgnc_alias_symbol
OC-116	TCIRG1	hgnc_alias_symbol
OC-2	ONECUT2	hgnc_alias_symbol
OC116	TCIRG1	hgnc_alias_symbol
OC120	PLEKHO1	hgnc_alias_symbol
OCA-B	POU2AF1	hgnc_alias_symbol
OCA-T1	POU2AF2	hgnc_alias_symbol
OCA-T2	POU2AF3	hgnc_alias_symbol
OCA1	TYR	hgnc_alias_symbol
OCA1A	TYR	hgnc_alias_symbol
OCA3	TYRP1	hgnc_alias_symbol
OCA4	SLC45A2	hgnc_alias_symbol
OCA6	SLC24A5	hgnc_alias_symbol
OCA7	LRMDA	hgnc_alias_symbol
OCAIA	TYR	hgnc_alias_symbol
OCD1	SLC6A4	hgnc_prev_symbol
OCI-5	GPC3	hgnc_alias_symbol
